,BLND.csv,MNDI.csv,MKS.csv,NMC.csv,SLA.csv,RRS.csv,CCH.csv,SVT.csv,III.csv,BARC.csv,SBRY.csv,TSCO.csv,SGE.csv,IAG.csv,OML.csv,RR..csv,GKN.csv,RDSA.csv,BP..csv,DCC.csv,INF.csv,GSK.csv,MDC.csv,ITV.csv,LAND.csv,RB..csv,EZJ.csv,CNA.csv,AAL.csv,UU..csv
413,591.5,1613.0,333.7,1445.0,326.6,6960.0,1840.0,2355.0,650.5,174.0,235.0,208.3,728.5,386.7,195.6,761.0,328.1,2054.0,485.9,6695.0,677.0,1667.0,898.0,178.9,1067.7,7327.0,918.0,215.4,1029.5,950.0
414,602.0,1630.0,338.7,1475.0,330.5,7110.0,1837.0,2357.0,654.5,177.4,237.9,214.85,726.0,393.1,198.4,766.0,326.7,2075.0,490.15,6755.0,670.5,1665.0,896.0,179.8,1067.73,7135.0,926.0,216.2,1054.5,955.5
415,609.0,1621.0,338.7,1497.0,334.0,7065.0,1834.0,2371.0,662.0,183.1,238.7,210.6,717.5,400.9,199.0,766.0,323.0,2077.0,490.05,6640.0,668.0,1667.62,893.0,173.2,1088.0,7144.0,934.5,218.9,1064.0,953.5
416,602.5,1632.0,334.4,1475.0,336.7,7155.0,1835.0,2366.0,661.0,183.2,240.9,210.8,722.5,399.7,199.1,755.0,327.4,2076.0,492.75,6580.0,680.62,1658.5,919.0,171.0,1078.0,7235.0,918.5,216.5,1094.0,954.0
417,602.0,1607.0,334.1,1480.0,341.4,6985.0,1813.0,2324.0,663.5,183.5,242.6,210.65,721.5,404.8,199.2,746.0,323.2,2068.0,486.95,6705.0,674.5,1652.67,910.5,171.9,1085.0,7225.0,931.5,213.9,1065.5,933.0
418,601.5,1622.0,334.4,1476.0,339.8,7200.0,1823.0,2325.0,664.0,183.7,240.2,210.15,725.0,401.8,201.2,739.0,313.9,2083.5,495.15,6705.0,670.0,1629.5,903.5,170.3,1093.0,7247.0,925.0,215.8,1114.0,934.5
419,592.5,1595.0,342.3,1441.0,336.6,7085.0,1822.0,2307.0,653.5,181.8,243.4,213.55,713.0,422.7,200.4,736.5,312.0,2048.5,487.95,6675.0,665.5,1626.5,886.5,167.4,1071.0,7204.0,944.0,215.3,1092.0,930.0
420,578.0,1611.0,340.1,1455.0,339.2,7005.0,1816.0,2307.0,659.5,190.5,244.0,214.25,714.5,413.5,200.2,740.5,315.7,2081.5,493.5,6670.0,670.5,1630.5,888.0,172.1,1050.7,7319.0,921.0,215.1,1102.0,928.0
421,590.0,1602.0,346.7,1451.0,340.0,7000.0,1811.0,2310.0,665.0,191.3,254.0,215.75,721.5,438.0,199.3,734.5,315.2,2071.0,492.15,6595.0,671.5,1627.5,887.0,172.0,1058.1,7325.0,952.5,214.3,1099.5,938.0
422,585.5,1596.0,340.5,1461.0,337.8,7240.0,1766.0,2328.0,671.0,190.3,250.9,210.75,721.5,434.4,201.5,726.5,319.2,2038.5,483.7,6665.0,672.5,1618.5,906.5,170.5,1065.6,7309.17,937.0,214.2,1131.0,940.0
423,581.5,1595.0,342.2,1468.0,339.4,7395.0,1773.0,2288.0,666.5,186.7,253.7,213.2,707.0,443.1,198.5,726.0,315.2,2115.0,462.05,6605.0,682.0,1604.0,913.0,170.7,1049.1,7252.0,940.5,213.9,1123.5,923.5
424,585.0,1598.0,340.3,1489.0,334.9,7585.0,1769.0,2263.0,654.5,182.05,252.9,209.25,697.0,441.4,197.3,720.0,313.0,2054.5,457.3,6555.0,684.0,1606.5,911.0,168.8,1048.53,7242.5,968.0,211.1,1130.5,914.5
425,607.0,1585.0,351.2,1417.0,341.7,7110.0,1765.0,2265.0,653.0,185.3,258.6,210.0,690.5,450.8,195.0,707.5,308.5,2038.5,451.35,6440.0,687.5,1554.0,897.5,171.1,1074.13,7141.39,997.5,213.9,1100.0,922.0
426,590.5,1550.0,344.1,1358.0,331.3,6790.0,1728.0,2247.0,632.0,181.35,254.8,202.5,683.5,434.7,187.5,712.5,302.9,2016.5,446.45,6325.0,677.5,1528.5,878.0,168.0,1046.4,7026.57,983.5,210.4,1071.5,923.5
427,598.5,1580.0,349.0,1382.0,339.1,6675.0,1723.0,2231.0,640.0,185.2,255.6,200.2,683.5,445.3,193.4,724.0,309.2,2055.5,453.45,6375.0,679.5,1549.0,896.0,166.9,1061.3,7106.0,994.5,209.1,1122.5,914.5
428,596.5,1613.0,331.0,1389.0,341.9,6775.0,1728.0,2245.0,639.5,185.95,255.5,201.2,683.5,440.8,197.7,718.5,308.8,2084.0,456.55,6345.0,685.0,1557.0,932.0,165.8,1060.8,7148.72,1016.0,210.7,1153.0,919.5
429,597.5,1619.0,326.6,1406.0,353.7,7115.0,1712.0,2232.0,655.5,192.9,238.7,199.65,681.0,441.7,201.3,758.0,306.4,2073.0,458.1,6190.0,682.0,1599.5,920.0,166.0,1061.0,7022.39,1034.0,207.7,1193.0,910.0
430,581.0,1591.0,316.8,1338.0,362.2,6385.0,1648.0,2130.0,604.5,201.1,230.5,199.5,666.0,434.4,191.8,770.5,305.8,2038.0,448.9,6040.0,645.0,1573.5,776.0,166.0,1040.5,6894.54,1038.0,205.0,1176.5,865.5
431,587.0,1517.0,327.2,1291.0,363.7,5955.0,1640.0,2177.0,607.0,201.75,235.2,198.45,651.0,440.6,185.7,740.5,299.6,1949.0,435.35,6035.0,637.5,1534.5,761.0,169.2,1053.3,6853.23,1055.0,203.6,1148.5,879.0
432,587.5,1517.0,331.3,1305.0,363.7,5815.0,1651.0,2095.0,611.0,212.3,236.5,205.85,649.0,440.7,186.8,746.0,304.4,1928.0,433.45,6205.0,637.5,1537.5,740.0,167.7,1051.0,6795.0,1032.0,200.3,1175.0,854.5
433,606.5,1520.0,340.2,1330.0,355.0,5930.0,1679.0,2139.0,621.5,211.9,241.7,217.0,654.0,453.8,187.4,754.5,307.1,1989.5,444.8,6065.0,633.5,1534.5,749.0,165.0,1069.0,6900.71,1087.0,204.0,1096.5,875.5
434,592.5,1511.0,337.5,1345.0,347.4,5850.0,1662.0,2186.0,630.0,209.6,239.4,213.15,660.5,444.2,186.9,738.5,304.8,1975.5,441.9,5957.7,635.0,1526.0,747.5,167.0,1053.0,6891.76,1060.0,199.3,1094.0,882.0
435,610.0,1558.0,337.2,1355.0,347.9,6085.0,1661.0,2227.0,644.0,212.7,237.6,214.0,675.0,447.0,188.8,699.0,307.2,1993.0,447.2,6070.0,642.0,1520.59,757.0,170.5,1073.0,6893.0,1082.0,200.95,1126.5,894.5
436,603.5,1568.0,336.4,1350.0,342.8,5790.0,1674.0,2220.0,646.0,212.25,238.9,212.5,685.0,446.0,188.9,657.5,307.39,1985.0,447.65,6165.0,645.0,1522.5,754.5,170.0,1060.8,6916.0,1071.0,199.6,1089.5,893.5
437,595.0,1588.0,333.9,1354.0,342.8,6005.0,1687.0,2218.0,647.5,210.6,236.2,213.3,686.5,443.3,186.5,657.0,309.1,2013.5,456.25,6225.0,641.0,1515.5,747.0,165.6,1045.0,6866.0,1067.0,195.2,1122.5,893.0
438,598.5,1628.0,337.0,1331.0,353.4,5815.0,1673.0,2220.0,655.5,212.35,237.3,218.7,692.0,453.7,192.0,660.0,309.6,2026.0,456.25,6235.0,649.5,1503.5,730.5,165.6,1054.9,6820.0,1065.0,202.5,1187.2,895.5
439,598.5,1622.0,335.5,1335.0,352.0,5685.0,1679.0,2233.0,665.5,213.35,234.8,213.4,687.0,450.6,191.2,672.25,311.6,2020.0,458.15,6325.0,644.0,1505.0,732.5,166.0,1034.0,6823.77,1046.0,202.9,1237.5,902.0
440,591.5,1633.0,336.0,1350.0,353.6,5680.0,1677.0,2209.0,674.0,215.45,236.0,211.5,690.0,440.5,191.4,672.5,310.5,2021.0,458.85,6200.0,644.5,1523.0,724.0,166.0,1034.1,6756.0,1022.0,202.2,1254.0,893.5
441,592.5,1630.0,335.2,1370.0,345.8,5720.0,1684.0,2211.0,678.5,215.5,236.0,212.2,690.5,440.1,190.8,666.0,308.9,2011.0,454.95,6100.0,644.0,1540.5,732.5,168.0,1035.73,6820.96,1020.0,204.1,1235.5,894.5
442,597.5,1632.0,330.0,1372.0,343.6,5965.0,1682.0,2231.0,675.5,211.9,232.8,209.6,680.0,436.9,189.4,672.5,308.6,1989.5,452.25,6080.0,646.0,1527.5,722.5,166.7,1036.3,6742.0,1005.0,209.4,1237.0,907.5
443,600.0,1633.0,328.3,1350.0,347.8,5845.0,1675.0,2221.0,672.5,214.25,233.2,208.85,675.5,444.5,189.5,673.0,307.5,1949.0,442.55,6100.0,654.0,1508.0,702.5,171.2,1040.0,6732.41,1011.0,209.8,1204.5,903.0
444,591.5,1633.0,328.7,1350.0,345.6,5700.0,1700.0,2187.0,684.91,215.95,231.0,208.7,657.5,433.5,189.9,676.5,309.9,2026.0,459.45,6121.22,649.5,1495.5,709.5,168.0,1034.7,6763.0,990.0,210.3,1185.0,883.0
445,579.5,1582.0,326.0,1345.0,345.0,5705.0,1633.0,2113.0,683.5,219.05,228.7,205.55,648.5,422.4,185.6,682.0,306.2,2073.0,470.05,5920.0,637.5,1468.5,690.5,170.0,1001.6,6628.0,996.5,209.3,1207.5,872.5
446,587.0,1586.0,327.2,1335.0,345.7,5825.0,1632.0,2127.0,679.0,212.95,229.0,206.75,639.5,416.0,184.9,661.0,303.1,2048.0,466.65,5930.0,642.0,1467.0,685.0,166.9,1023.5,6582.51,970.5,208.2,1209.0,882.5
447,586.0,1584.0,331.7,1345.0,352.0,5640.0,1626.0,2074.0,687.0,216.8,231.5,212.4,633.0,414.0,187.5,665.5,307.4,2054.0,464.95,5985.0,641.5,1459.0,691.5,169.1,1012.3,6553.0,974.5,206.4,1243.0,858.5
448,597.0,1594.0,330.3,1361.0,357.0,5765.0,1626.0,2073.0,690.0,227.27,234.5,210.55,619.5,414.9,187.9,661.5,304.7,2052.0,463.55,5885.0,650.5,1460.0,698.0,175.0,1033.6,6552.0,980.5,209.7,1194.5,869.0
449,616.0,1637.0,338.4,1374.0,368.3,5950.0,1639.0,2086.0,700.5,234.85,240.6,213.3,628.5,434.7,195.6,672.5,318.4,2095.5,473.45,5885.0,650.0,1462.5,709.0,177.5,1063.5,6538.0,993.5,213.1,1252.0,877.5
450,617.0,1635.0,338.6,1452.0,371.5,5925.0,1664.0,2102.0,699.0,239.0,243.4,216.95,627.5,448.5,196.0,658.5,316.8,2090.0,477.0,5900.0,650.5,1460.0,704.5,181.5,1073.43,6532.0,1007.0,215.0,1245.0,879.5
451,622.0,1611.0,338.6,1461.0,370.8,5865.0,1665.0,2147.0,693.5,233.1,247.0,218.1,625.0,441.4,197.6,668.0,316.2,2087.5,476.2,5915.0,665.5,1478.0,737.0,191.5,1082.0,6600.0,997.0,217.0,1214.0,892.5
452,608.5,1558.0,343.3,1457.03,360.5,5780.0,1662.0,2165.0,675.5,227.55,242.0,212.85,624.5,432.5,190.8,651.0,312.1,2118.5,483.4,5880.0,652.5,1471.0,729.0,185.2,1063.0,6514.0,970.0,217.3,1210.0,893.0
453,624.0,1584.0,349.4,1450.36,360.0,5780.0,1637.0,2190.0,690.0,230.1,245.8,204.85,636.5,446.5,194.7,678.0,319.5,2133.0,482.7,5890.0,661.0,1500.5,744.0,192.1,1085.9,6697.0,989.0,221.1,1178.5,899.0
454,624.0,1550.0,349.5,1402.5,360.6,5940.0,1615.0,2181.0,679.0,221.75,249.4,205.75,638.0,433.9,193.3,670.0,319.4,2136.0,481.0,5880.0,663.5,1490.0,744.5,195.1,1089.0,6674.0,980.5,218.9,1202.5,892.0
455,628.0,1568.0,350.6,1420.0,367.7,5470.0,1667.0,2184.0,680.0,229.45,250.6,204.9,647.5,450.7,192.2,671.5,330.9,2155.0,479.5,5885.0,674.5,1515.5,724.5,196.5,1089.0,6675.0,1007.0,231.2,1154.5,882.0
456,629.0,1560.0,355.1,1449.0,365.6,5575.0,1659.0,2183.0,680.0,228.15,250.0,200.4,649.0,459.8,199.2,675.0,329.8,2175.0,489.7,5860.0,671.0,1526.0,725.0,195.9,1099.0,6614.0,1043.0,230.1,1133.0,880.0
457,633.5,1580.0,352.7,1495.0,361.6,5705.0,1668.0,2214.0,686.0,222.05,249.81,202.3,653.5,454.7,197.1,673.0,329.0,2200.0,490.8,5905.0,681.5,1524.37,738.5,200.0,1101.0,6794.0,1034.0,230.2,1124.5,893.0
458,634.5,1586.0,357.0,1525.0,363.6,5635.0,1663.0,2206.0,690.5,227.65,248.9,204.65,652.0,452.4,199.7,676.0,328.8,2206.5,495.1,5910.0,680.5,1537.0,753.0,198.9,1111.0,6766.0,1028.0,230.8,1135.0,889.5
459,636.0,1586.0,353.7,1534.0,362.8,5650.0,1684.0,2204.0,682.0,228.75,248.1,204.25,654.0,450.4,199.9,685.0,329.5,2197.5,495.93,5860.0,673.5,1528.0,751.5,200.0,1117.87,6744.0,1028.0,229.8,1134.5,887.5
460,636.0,1602.0,355.0,1534.0,366.1,5790.0,1705.0,2209.0,687.0,227.0,248.7,203.7,655.5,450.9,200.5,682.5,330.8,2213.5,503.0,6070.0,672.0,1544.5,747.0,203.8,1118.93,6815.0,1026.0,229.01,1126.0,889.5
461,641.0,1605.0,352.0,1535.0,364.2,5835.0,1716.0,2228.0,695.0,224.95,248.7,205.85,654.0,457.2,198.9,680.5,330.5,2213.5,503.0,6055.0,671.5,1549.0,752.0,203.5,1141.0,6811.0,1035.0,230.5,1125.5,900.0
462,622.5,1661.0,351.4,1534.0,369.2,6120.0,1714.0,2212.0,695.5,224.75,248.0,204.4,655.5,444.6,201.9,686.5,330.1,2233.5,508.9,6074.18,672.5,1551.5,762.5,202.8,1108.0,6856.0,1014.0,231.5,1165.5,894.0
463,628.5,1665.0,351.1,1582.0,369.8,6415.0,1732.0,2237.0,696.5,222.35,250.0,206.4,658.5,443.3,204.7,678.0,329.1,2246.5,511.2,6058.87,679.5,1562.5,773.0,204.0,1118.93,6860.0,1002.0,233.0,1161.0,907.5
464,629.5,1666.0,350.0,1544.0,372.0,6415.0,1770.0,2222.0,704.0,223.45,249.3,206.85,655.0,440.9,207.3,668.0,331.7,2242.5,509.6,6040.0,680.0,1562.0,771.0,206.4,1137.1,6886.0,1005.0,234.1,1160.0,901.0
465,627.5,1659.0,344.5,1554.0,378.8,6430.0,1773.0,2222.0,712.0,231.9,252.4,206.15,651.0,445.1,206.8,670.0,333.1,2256.0,517.3,6184.16,682.0,1562.0,768.5,208.0,1114.0,6784.0,989.5,235.5,1162.0,898.5
466,626.5,1653.0,323.4,1600.0,378.3,6400.0,1782.0,2200.0,717.0,235.0,252.4,205.5,653.0,449.1,209.5,667.5,331.9,2275.0,519.3,6230.0,675.5,1571.5,772.0,201.4,1114.67,6750.0,1009.0,232.9,1142.5,891.0
467,627.5,1663.0,330.8,1640.0,363.2,6705.0,1769.0,2218.0,722.5,232.55,250.5,199.05,653.5,468.0,207.1,639.5,332.4,2263.5,517.3,6305.0,687.0,1583.5,779.0,204.6,1113.0,6711.0,1055.0,233.3,1145.0,900.0
468,636.5,1647.0,333.7,1655.0,364.0,6515.0,1789.0,2215.0,723.5,235.25,252.0,199.5,657.5,466.6,208.1,650.5,331.4,2267.5,514.5,6210.0,686.0,1583.5,786.5,205.5,1127.47,6687.0,1059.0,233.5,1135.0,897.0
469,626.0,1648.0,337.7,1648.0,360.5,6660.0,1810.0,2214.0,725.5,234.05,254.8,200.95,671.0,467.2,208.2,661.0,330.5,2255.0,513.5,6205.0,696.5,1596.0,781.5,204.8,1103.0,6803.0,1052.0,230.4,1154.5,898.0
470,628.0,1655.9,339.7,1640.0,361.5,6710.0,1783.0,2196.0,716.0,231.34,258.8,213.0,661.5,476.95,209.1,667.5,334.8,2249.0,511.7,6095.0,697.5,1596.26,786.5,207.7,1108.0,6783.0,1079.0,226.8,1237.5,890.5
471,630.0,1650.0,340.4,1636.0,353.8,6560.0,1779.0,2201.0,720.0,234.2,261.4,208.8,670.0,481.1,211.9,664.5,334.9,2274.0,513.3,6150.0,694.5,1581.5,785.5,206.5,1103.0,6755.0,1055.0,225.5,1285.0,894.0
472,622.0,1742.0,344.9,1598.0,353.8,6795.0,1794.0,2212.0,717.5,232.25,259.8,206.05,665.0,479.2,211.4,677.0,338.9,2282.5,515.4,6115.0,691.5,1574.47,791.0,203.0,1092.27,6848.0,1036.0,227.0,1310.5,896.0
473,618.0,1768.0,339.1,1600.0,357.1,6710.0,1802.0,2215.0,725.0,235.25,262.49,206.0,673.91,488.7,212.5,661.5,341.3,2281.5,518.0,6120.0,693.5,1585.5,792.0,208.6,1088.0,6845.0,1036.0,230.2,1329.5,890.0
474,614.5,1753.0,342.4,1597.0,349.7,6820.0,1798.0,2219.0,723.0,231.1,263.0,203.3,673.5,481.9,210.4,665.0,341.5,2281.0,512.6,6110.0,692.5,1580.5,806.0,204.2,1078.4,6955.0,1023.0,230.5,1355.5,894.5
475,618.0,1738.0,346.3,1583.0,351.5,6730.0,1780.0,2198.0,721.5,231.6,265.1,202.0,659.5,491.5,211.8,694.5,338.5,2241.5,502.0,6095.0,680.0,1551.5,796.5,203.3,1088.0,6772.0,1058.0,229.1,1324.0,887.0
476,618.0,1764.0,344.6,1586.0,353.1,6760.0,1806.0,2236.0,717.0,227.6,265.6,201.65,649.0,489.8,209.9,693.5,339.5,2242.5,505.1,6125.0,677.0,1560.5,797.5,202.6,1083.0,6840.0,1051.0,229.2,1343.0,897.5
477,595.5,1764.0,343.3,1616.0,354.4,6690.0,1813.0,2235.0,711.0,228.3,268.0,202.6,643.0,490.4,209.3,702.5,342.0,2208.5,499.15,6045.0,670.5,1553.0,793.0,203.5,1053.87,6876.0,1041.0,229.8,1302.0,899.0
478,590.5,1789.0,337.2,1650.0,351.1,6715.0,1821.0,2210.0,708.0,227.4,262.7,198.3,643.5,493.4,208.4,688.5,343.0,2223.0,498.35,6065.0,666.0,1546.5,789.5,201.5,1050.13,6825.0,1044.0,228.0,1289.5,895.0
479,597.0,1788.0,334.0,1655.0,351.1,6810.0,1810.0,2216.0,701.5,224.5,259.8,195.0,631.0,491.1,208.6,691.5,340.9,2189.0,487.15,6065.0,663.5,1527.0,786.0,201.3,1066.1,6864.0,1076.0,227.1,1308.5,901.5
480,586.0,1802.0,334.4,1637.0,345.0,6855.0,1816.0,2222.0,700.0,228.65,256.0,192.15,631.5,488.9,210.4,680.5,345.4,2199.5,489.7,6120.0,657.0,1523.5,797.5,209.3,1053.3,6795.0,981.0,225.4,1386.0,900.0
481,583.5,1798.0,342.4,1630.0,349.6,6630.0,1810.0,2216.0,694.0,230.85,256.5,188.45,633.5,496.8,212.3,686.0,351.3,2202.5,488.05,6090.0,654.5,1522.0,802.0,204.6,1058.0,6812.0,1008.0,226.0,1361.5,895.5
482,585.5,1771.0,341.2,1634.0,351.9,6420.0,1815.0,2207.0,697.0,232.35,258.1,189.0,599.0,491.2,211.8,692.0,350.2,2189.0,485.4,6070.0,651.5,1529.0,807.0,205.0,1073.1,6842.0,995.0,227.1,1355.5,889.5
483,583.0,1773.0,344.0,1634.0,350.5,6580.0,1819.0,2262.0,698.0,230.6,254.5,206.55,610.0,497.9,213.2,686.0,348.5,2191.0,486.12,6190.0,653.5,1520.0,810.5,204.7,1058.0,6870.0,974.0,227.0,1369.0,899.5
484,579.0,1754.0,339.9,1631.0,345.9,6635.0,1812.0,2257.0,693.5,223.4,256.9,197.8,606.5,485.4,205.9,660.0,345.0,2154.0,476.05,6320.0,654.5,1533.5,788.0,206.0,1051.73,6821.0,963.0,225.6,1333.0,908.0
485,583.0,1751.0,335.5,1631.0,345.7,6755.0,1812.0,2270.0,700.0,219.45,257.9,194.6,613.0,476.7,207.7,667.5,343.4,2147.5,472.85,6395.0,652.0,1528.0,785.0,203.2,1060.3,6804.0,950.0,224.3,1358.0,917.0
486,585.0,1753.0,339.4,1667.0,349.7,6615.0,1800.0,2233.0,708.0,222.1,258.3,195.25,612.5,486.6,207.5,668.0,346.6,2137.0,472.9,6300.0,652.0,1535.0,761.5,202.3,1069.0,6830.0,942.5,223.7,1371.5,903.0
487,580.5,1771.0,338.9,1705.0,348.3,6815.0,1790.0,2254.0,692.5,221.35,257.8,196.85,622.0,483.4,206.9,674.0,346.3,2165.5,472.7,6295.0,652.5,1537.5,765.0,201.5,1059.7,7109.0,935.0,225.5,1377.5,909.5
488,586.0,1766.0,340.2,1720.0,356.2,6860.0,1795.0,2247.0,695.0,228.85,264.8,197.3,630.0,484.7,209.0,671.0,347.1,2193.0,478.6,6450.0,661.5,1547.5,788.5,205.5,1071.0,7129.0,940.0,226.8,1332.0,913.5
489,588.0,1768.0,335.1,1736.0,350.7,7145.0,1788.0,2250.0,694.0,227.4,260.0,193.05,631.5,474.3,207.2,680.5,343.9,2175.0,476.55,6375.0,655.0,1556.0,804.0,202.8,1066.1,7025.0,932.5,225.8,1329.5,915.5
490,595.0,1770.0,336.9,1719.0,355.3,7435.0,1799.0,2276.0,708.5,226.05,266.2,193.65,633.5,472.6,207.9,700.5,343.8,2154.0,457.1,6725.0,666.0,1562.5,801.5,203.5,1081.0,7109.0,923.0,229.1,1335.5,926.0
491,601.0,1771.0,337.6,1738.0,357.2,7540.0,1823.0,2323.0,715.5,224.95,267.4,197.6,639.5,480.3,206.5,720.0,344.5,2121.5,455.95,6765.0,671.0,1562.5,805.5,206.1,1094.0,7287.0,933.5,230.0,1331.0,947.0
492,608.0,1793.0,342.2,1735.0,365.4,7420.0,1820.0,2312.0,720.5,229.55,266.7,197.9,637.0,489.2,207.5,718.0,341.8,2142.5,458.7,6775.0,671.0,1577.0,825.5,209.6,1115.73,7248.4,950.0,232.6,1295.5,948.0
493,608.0,1802.0,341.8,1791.0,370.4,7450.0,1826.0,2304.0,714.5,228.65,264.6,198.0,647.0,487.0,211.2,732.5,340.9,2166.5,459.6,6790.0,669.5,1591.0,835.5,209.0,1117.87,7025.0,947.5,234.0,1352.5,950.0
494,606.5,1819.0,335.1,1732.0,367.4,7410.0,1820.0,2290.0,714.5,232.35,265.9,196.75,645.0,494.3,212.9,740.0,345.2,2173.5,459.6,6850.0,669.0,1580.0,828.5,208.8,1114.0,7075.0,952.0,235.8,1409.5,943.5
495,609.0,1817.0,336.5,1740.0,367.2,7415.0,1819.0,2296.0,714.0,235.25,266.3,197.0,637.5,503.0,213.7,710.5,348.3,2172.5,459.5,6830.0,663.0,1577.0,820.0,209.4,1121.0,6926.0,955.0,233.5,1391.0,946.5
496,610.0,1830.0,330.6,1765.0,367.8,7400.0,1823.0,2299.0,719.5,239.25,266.5,196.85,638.0,503.5,216.8,704.5,350.4,2170.5,457.55,6821.0,656.0,1594.5,824.5,209.3,1124.27,6894.0,954.5,234.9,1395.0,946.0
497,607.5,1840.0,330.0,1760.0,367.6,7345.0,1912.0,2301.0,720.0,238.0,267.3,196.8,635.5,506.5,217.5,693.5,347.1,2123.0,448.4,6784.5,657.0,1617.0,827.5,208.1,1122.13,6901.0,951.5,235.0,1369.5,946.5
498,610.0,1859.0,325.5,1774.0,367.2,7385.0,1989.0,2310.0,720.0,237.0,268.4,195.75,633.5,513.0,216.1,666.0,347.3,2095.0,446.0,6780.0,657.0,1639.5,828.0,205.5,1124.27,7100.0,963.5,232.6,1345.0,951.0
499,611.5,1864.0,327.0,1769.0,375.4,7450.0,1968.0,2304.0,718.0,237.5,268.1,194.6,634.5,510.5,216.5,708.0,345.6,2080.0,445.2,6800.0,664.0,1636.5,802.0,203.1,1129.0,7041.0,955.5,234.0,1360.0,949.5
500,608.5,1863.0,323.8,1758.0,375.5,7325.0,1979.0,2330.0,710.0,235.95,265.8,191.35,648.0,510.5,218.1,732.5,350.2,2094.0,450.8,6795.0,663.0,1645.5,754.0,202.75,1129.0,7075.0,963.0,234.6,1350.5,963.0
501,611.0,1837.0,326.8,1751.0,376.0,7435.0,1950.0,2325.0,708.5,235.15,267.1,193.4,643.0,506.5,216.3,751.5,348.8,2084.0,447.7,6830.0,666.5,1653.5,744.5,202.1,1129.6,7229.0,974.0,233.7,1309.0,961.5
502,615.0,1888.0,330.6,1789.0,375.1,7595.0,1947.0,2322.0,704.0,229.05,267.7,191.55,644.0,504.5,219.0,764.0,350.0,2088.5,450.4,6820.0,663.0,1632.5,750.5,203.2,1135.0,7253.0,914.5,225.1,1269.5,964.5
503,615.0,1865.0,328.3,1742.0,369.4,7650.0,1936.0,2345.0,687.5,225.9,265.6,190.0,642.5,527.0,218.7,763.5,345.1,2073.0,447.1,6805.0,658.0,1639.5,737.5,202.1,1138.13,7311.0,983.8,225.7,1252.5,979.0
504,610.0,1876.0,329.0,1741.35,364.5,7630.0,1940.0,2324.0,689.0,225.0,267.0,189.1,647.0,524.0,219.7,768.0,343.0,2074.5,451.5,6845.0,662.0,1641.1,741.0,201.6,1126.4,7296.0,936.0,225.4,1268.5,976.5
505,617.5,1879.0,334.8,1745.0,368.7,7510.0,1945.0,2338.0,688.5,226.5,267.6,188.15,646.0,537.0,218.1,787.0,359.9,2079.5,453.55,6865.0,672.0,1648.0,741.5,202.5,1137.0,7311.0,951.0,226.9,1270.5,978.5
506,622.0,1906.0,337.8,1781.0,371.4,7425.0,1943.0,2329.0,710.0,232.9,268.4,190.15,655.5,550.0,219.0,782.5,370.9,2123.5,464.6,6860.0,677.5,1666.5,744.5,211.7,1139.2,7351.0,958.0,224.5,1310.0,973.5
507,621.0,1927.0,333.4,1794.0,372.0,7355.0,1949.0,2367.0,695.5,229.5,264.7,188.8,657.0,543.5,221.6,776.5,376.5,2130.5,464.85,6990.0,679.5,1675.5,742.5,207.15,1130.0,7348.0,962.5,227.2,1277.0,988.5
508,623.5,1926.0,331.0,1787.0,378.5,7305.0,1942.0,2355.0,702.0,231.4,261.4,188.1,645.5,543.5,225.6,770.5,374.9,2137.5,464.05,7010.0,673.5,1688.0,746.0,203.1,1131.73,7341.0,956.5,227.7,1272.5,981.5
509,626.0,1909.0,335.2,1773.0,400.0,7305.0,1936.0,2355.0,699.5,226.95,260.2,190.3,645.5,548.5,225.8,760.0,370.5,2138.5,462.8,7020.0,676.0,1684.5,734.5,206.2,1134.0,7304.0,962.5,226.1,1238.0,983.5
510,617.5,1910.0,335.5,1793.0,384.9,7165.0,1951.0,2335.0,705.5,227.05,263.6,188.95,648.0,544.0,227.2,757.0,373.8,2145.5,463.0,7005.0,662.5,1675.0,731.0,206.5,1129.0,7303.0,954.0,223.7,1227.0,974.0
511,616.5,1898.0,338.7,1807.0,381.3,7000.0,1949.0,2346.0,723.5,232.3,266.0,188.5,647.5,548.0,229.1,749.0,373.9,2126.0,460.7,7000.0,658.5,1671.5,742.5,206.0,1124.0,7260.0,940.0,223.6,1204.5,979.5
512,622.0,1867.0,339.3,1829.0,380.0,6935.0,1945.0,2344.0,726.0,232.2,262.4,186.4,653.5,571.0,224.9,747.5,372.3,2089.5,454.0,7030.0,651.0,1671.5,737.5,208.5,1122.0,7295.0,974.5,224.6,1149.0,983.0
513,612.5,1879.0,338.8,1829.0,380.0,6845.0,1948.0,2334.0,725.0,231.85,266.4,188.8,646.0,566.5,223.8,754.5,371.5,2113.5,470.7,7000.0,646.0,1672.5,745.0,207.7,1109.0,7321.0,977.0,222.8,1140.5,972.0
514,611.0,1890.0,337.8,1866.0,371.5,6965.0,1962.0,2339.0,729.5,230.2,269.0,191.0,650.5,565.0,226.4,762.0,371.4,2120.5,463.5,7005.0,647.5,1677.5,756.5,207.2,1113.6,7276.0,984.5,220.9,1186.5,978.0
515,603.5,1893.0,330.5,1860.0,365.2,7035.0,1972.0,2362.0,731.5,226.55,271.2,188.25,646.0,556.0,225.5,767.0,370.0,2092.0,457.0,6985.0,651.5,1688.5,756.0,207.2,1105.0,7333.0,994.5,218.6,1180.0,987.5
